Order_ID,Product_ID,Sales,Quantity,Discount,profit,customer_id,ship_mode,order_status,purchase_date,delivered_date
CA-2017-127313,OFF-FA-10002280,35,7,0,25.4384,SC-20305,First Class,delivered,4/26/2018 17:06,4/30/2018 16:32
CA-2015-162761,FUR-CH-10002961,72.784,1,0.2,15.525,AG-10900,Standard Class,delivered,6/10/2018 20:00,6/19/2018 15:05
CA-2015-131884,OFF-AP-10002578,97.84,2,0,16.3352,MH-17785,Same Day,delivered,8/1/2018 12:57,8/8/2018 21:32
CA-2017-115931,FUR-FU-10004848,51.75,1,0,362.8404,CJ-12010,Standard Class,delivered,1/21/2018 0:14,1/25/2018 20:32
CA-2015-104486,OFF-BI-10003364,46.672,2,0.2,36.3816,RD-19810,Standard Class,delivered,12/6/2017 21:43,12/19/2017 17:32
US-2016-144477,OFF-ST-10002615,1395.54,9,0,8.694,LC-17140,Second Class,delivered,7/5/2017 9:59,7/14/2017 20:23
CA-2016-119935,FUR-FU-10000521,117.36,4,0,37.9848,Dl-13600,Standard Class,delivered,1/10/2018 19:14,1/15/2018 20:33
US-2014-139500,OFF-LA-10000121,18.9,3,0,-6.0196,AG-10525,Standard Class,delivered,6/30/2018 21:48,7/12/2018 15:28
CA-2017-126956,OFF-PA-10001289,77.52,2,0,43.1976,TB-21595,Standard Class,unavailable,7/18/2017 23:36,
CA-2016-157000,FUR-CH-10004495,421.372,2,0.3,3.6288,BM-11785,Standard Class,delivered,2/17/2018 10:33,3/12/2018 12:53
US-2017-145366,TEC-PH-10000895,575.968,4,0.2,1.1988,FP-14320,Standard Class,delivered,7/12/2018 22:14,7/23/2018 17:48
US-2017-133361,OFF-PA-10000552,10.368,2,0.2,1.1556,BH-11710,First Class,delivered,12/9/2017 2:35,12/20/2017 18:40
CA-2016-149335,TEC-PH-10000376,15.984,2,0.2,6.1792,CL-12565,Same Day,delivered,2/3/2018 15:42,2/17/2018 15:26
CA-2016-107104,OFF-AR-10003504,10.272,3,0.2,-27.2646,LS-16975,Standard Class,delivered,1/23/2018 22:21,2/16/2018 17:34
CA-2014-166961,OFF-ST-10000943,61.792,4,0.2,4.1148,HW-14935,Standard Class,delivered,11/12/2017 13:38,11/18/2017 14:44
CA-2017-123036,FUR-BO-10003441,205.9992,3,0.32,8.7168,TN-21040,Standard Class,delivered,1/20/2018 8:41,1/31/2018 22:16
CA-2016-142762,OFF-PA-10002195,12.192,3,0.2,8.3328,GB-14530,Standard Class,delivered,4/10/2018 21:32,4/21/2018 17:33
US-2017-139465,OFF-AP-10001205,87.168,2,0.2,-18.1808,LS-16945,First Class,delivered,12/11/2017 23:19,12/27/2017 21:23
CA-2015-137897,OFF-AR-10002987,31.744,2,0.2,48.5392,RA-19915,Standard Class,delivered,8/13/2017 22:56,8/21/2017 19:28
CA-2014-102274,FUR-FU-10000723,132.224,4,0.2,15.6332,LS-17245,Standard Class,delivered,5/29/2018 20:20,6/12/2018 18:18
CA-2017-161102,OFF-PA-10003127,105.52,4,0,185.997,PN-18775,First Class,delivered,4/21/2018 18:08,5/23/2018 20:13
CA-2015-155600,FUR-FU-10000747,91.96,2,0,9.3312,TS-21205,Second Class,delivered,2/6/2018 14:49,3/6/2018 17:16
US-2015-156867,TEC-PH-10001795,1487.976,3,0.2,-0.7295,ES-14080,Standard Class,delivered,4/1/2018 18:27,4/4/2018 19:47
CA-2015-105158,OFF-PA-10003797,19.44,3,0,78.3888,BS-11590,Standard Class,delivered,9/28/2017 9:48,10/11/2017 18:53
CA-2015-121776,TEC-AC-10002718,11.672,1,0.2,4.6806,SN-20710,Standard Class,delivered,5/19/2017 18:35,5/31/2017 9:44
US-2014-117135,TEC-PH-10002170,279.96,4,0,5.7672,NP-18325,Second Class,delivered,3/1/2018 16:55,3/26/2018 23:50
CA-2016-149111,OFF-BI-10001078,12.912,3,0.2,44.712,DC-13285,Second Class,shipped,4/3/2018 19:19,
CA-2017-115805,OFF-BI-10001031,17.088,4,0.2,5.6448,EM-14065,Same Day,delivered,1/21/2018 14:16,1/29/2018 20:21
CA-2015-129217,OFF-LA-10001158,93.15,9,0,4.7724,NG-18355,Same Day,delivered,7/8/2017 8:30,7/13/2017 20:28
CA-2015-110093,OFF-LA-10001613,11.52,4,0,2.0979,AG-10675,Standard Class,delivered,1/16/2018 21:46,1/31/2018 12:58
CA-2015-129546,OFF-SU-10000157,238.62,2,0,-10.7055,TW-21025,Standard Class,delivered,4/15/2018 21:23,4/20/2018 20:47
CA-2016-114405,OFF-AP-10004868,7.77,1,0,6.4692,CC-12430,Standard Class,delivered,6/24/2018 18:35,7/3/2018 19:25
CA-2014-151162,FUR-TA-10001520,285.48,5,0.2,1.9602,PB-19150,Standard Class,delivered,8/7/2017 21:01,8/16/2017 18:04
CA-2017-135069,OFF-BI-10001900,19.168,4,0.2,201.312,EG-13900,Standard Class,delivered,3/4/2018 22:32,3/21/2018 19:58
CA-2017-128160,OFF-AP-10003971,26.136,3,0.2,14.1246,LC-17140,Second Class,delivered,11/28/2017 21:32,12/1/2017 17:48
CA-2015-162537,OFF-PA-10000418,419.4,4,0,-8.0784,SN-20710,Standard Class,delivered,7/5/2017 13:08,7/13/2017 23:41
CA-2016-101336,FUR-CH-10004626,90.801,1,0.1,2.224,JE-15745,Standard Class,delivered,5/19/2018 20:17,6/2/2018 0:38
CA-2014-120278,FUR-CH-10004860,181.764,2,0.1,104.7528,LS-16975,Standard Class,delivered,8/28/2018 22:30,8/30/2018 17:18
CA-2015-130876,OFF-AR-10003251,5.56,2,0,8.0946,CK-12325,Second Class,delivered,11/27/2017 20:26,12/16/2017 16:51
CA-2015-127418,FUR-TA-10004575,581.96,2,0,176.7864,BN-11470,First Class,delivered,3/31/2018 1:11,4/3/2018 20:51
CA-2016-163594,FUR-CH-10004754,29.98,1,0,2.0358,AT-10735,First Class,delivered,8/10/2018 13:12,8/17/2018 20:41
US-2017-112347,TEC-AC-10003095,519.96,4,0,0,EB-13705,Standard Class,delivered,1/11/2018 8:12,1/23/2018 16:46
CA-2015-126725,OFF-LA-10000262,6.264,3,0.2,-42.8,EB-13870,Standard Class,delivered,8/15/2018 20:47,8/23/2018 23:32
CA-2016-145730,FUR-CH-10002961,363.92,5,0.2,-26.964,GM-14440,Standard Class,delivered,2/7/2018 9:19,2/22/2018 17:35
CA-2017-119655,OFF-BI-10003876,64.2,5,0.7,-8.1675,KH-16630,Standard Class,delivered,5/4/2018 18:57,5/14/2018 23:42
CA-2016-119865,OFF-BI-10002133,38.52,3,0.7,5.7568,CB-12025,Standard Class,delivered,2/5/2018 16:33,2/21/2018 20:52
CA-2014-126963,TEC-AC-10004396,72.6,5,0.2,3.348,,,,,
CA-2015-111514,TEC-PH-10004100,57.568,4,0.2,15.552,AG-10495,First Class,delivered,1/10/2018 19:28,1/29/2018 14:13
CA-2016-101623,OFF-ST-10000636,83.7,5,0,11.0354,VD-21670,Standard Class,delivered,1/6/2018 16:36,2/6/2018 20:46
US-2014-117163,OFF-PA-10001972,32.4,5,0,51.996,RB-19360,Standard Class,delivered,2/26/2018 10:13,3/4/2018 15:22
US-2017-111920,FUR-FU-10002554,47.98,2,0,6.098,RO-19780,Standard Class,delivered,11/9/2017 23:25,11/20/2017 14:56
CA-2015-155586,TEC-PH-10003174,415.968,4,0.2,29.1456,GA-14725,Second Class,delivered,9/2/2017 11:37,9/12/2017 17:33
CA-2015-118871,OFF-ST-10001418,304.9,5,0,54.4047,XP-21865,Second Class,delivered,3/24/2017 14:43,4/4/2017 10:52
CA-2016-158841,FUR-FU-10002813,80.96,4,0,15.552,AP-10915,Second Class,delivered,5/1/2018 22:22,5/14/2018 20:21
CA-2016-157588,OFF-ST-10000129,777.21,7,0,2.8196,CA-12265,Standard Class,delivered,3/16/2018 17:15,3/21/2018 0:03
CA-2014-132010,OFF-PA-10001639,32.4,5,0,15.372,JE-16165,First Class,delivered,10/19/2017 16:07,11/6/2017 16:48
CA-2014-107524,FUR-CH-10001708,225.568,2,0.2,178.91,EH-13945,Standard Class,delivered,6/15/2018 13:08,6/21/2018 20:05
CA-2014-169852,FUR-FU-10001591,36.6,3,0,143.1918,AR-10825,Standard Class,delivered,7/15/2018 21:39,7/25/2018 19:48
US-2017-106663,OFF-AP-10003849,715.64,2,0,274.995,LH-17155,Standard Class,delivered,3/1/2017 17:58,3/7/2017 9:35
US-2015-138303,OFF-ST-10000078,795.51,3,0,34.3896,KB-16315,Standard Class,delivered,12/11/2017 12:49,1/4/2018 11:25
CA-2017-113530,TEC-CO-10001571,549.99,1,0,12.8568,CL-12565,Second Class,delivered,4/2/2017 15:25,4/12/2017 18:09
CA-2017-127306,OFF-BI-10001658,74.76,3,0,4.7236,DK-13150,Standard Class,delivered,6/18/2018 9:30,6/22/2018 18:26
CA-2014-108273,FUR-FU-10004351,29.22,3,0,-1.2558,RB-19360,Standard Class,delivered,10/2/2017 9:26,10/9/2017 21:39
CA-2017-156622,OFF-BI-10003314,9.64,2,0,-4.896,CM-12385,First Class,delivered,5/7/2018 23:49,5/23/2018 17:38
CA-2015-119627,OFF-ST-10001505,33.488,7,0.2,-2.1792,AJ-10780,Standard Class,delivered,4/14/2018 16:56,4/18/2018 19:03
CA-2014-150798,OFF-SU-10003567,23.04,3,0.2,-11.439,BW-11110,Second Class,delivered,10/3/2017 13:20,10/16/2017 22:03
CA-2017-162691,OFF-BI-10002982,1.362,1,0.8,14.098,CA-12775,Standard Class,canceled,7/17/2018 11:16,
US-2014-159618,FUR-FU-10002364,14.76,5,0.6,45.294,LA-16780,Standard Class,delivered,3/5/2018 13:26,3/16/2018 1:05
CA-2015-110877,FUR-BO-10004218,239.666,2,0.15,2.8884,AS-10135,First Class,delivered,11/9/2017 9:13,11/28/2017 22:16
CA-2014-125514,FUR-TA-10002530,301.96,2,0,53.8608,DO-13435,First Class,delivered,9/9/2017 14:36,9/22/2017 23:54
CA-2015-158148,OFF-PA-10001526,7.968,2,0.2,9.3312,CK-12205,Standard Class,delivered,4/14/2017 14:33,5/2/2017 13:01
US-2015-123960,OFF-PA-10001497,109.92,2,0,4.3524,CR-12625,Standard Class,delivered,2/28/2018 9:01,3/19/2018 13:42
CA-2016-130001,OFF-PA-10003936,19.44,3,0,22.2516,VP-21730,Standard Class,delivered,7/31/2018 20:47,8/7/2018 19:32
CA-2015-157770,OFF-AR-10000716,11.16,2,0,2.0064,SN-20710,First Class,delivered,3/12/2018 10:34,4/3/2018 17:38
US-2016-143280,OFF-AP-10002765,79.47,3,0,294.671,EH-14125,Standard Class,delivered,7/31/2017 16:50,8/14/2017 19:39
CA-2016-125794,OFF-AR-10004165,4.56,2,0,0.584,KW-16435,Standard Class,delivered,12/7/2017 23:28,1/4/2018 16:54
US-2016-134761,FUR-CH-10002335,1133.35,5,0,-80.178,LC-16930,Same Day,delivered,5/22/2017 22:49,6/2/2017 14:57
US-2016-153815,OFF-AR-10004078,4.672,1,0.2,100.196,DW-13480,First Class,delivered,6/7/2017 18:02,6/24/2017 10:03
CA-2017-112865,OFF-BI-10002026,104.58,6,0.7,80.843,DK-13150,Standard Class,delivered,9/14/2017 11:16,10/13/2017 20:52
CA-2017-100580,FUR-CH-10001215,1603.136,4,0.2,21.7515,KL-16555,Standard Class,shipped,10/7/2017 19:02,
CA-2017-105487,FUR-TA-10001771,1293.488,7,0.2,16.7328,KB-16585,Standard Class,delivered,2/1/2018 8:52,2/16/2018 15:35
CA-2016-145548,FUR-FU-10004006,127.95,3,0,54.04,PF-19165,Standard Class,delivered,7/26/2018 14:15,8/6/2018 17:08
CA-2016-157217,OFF-ST-10003282,59.76,1,0,4.3884,DB-13615,First Class,delivered,9/11/2017 11:11,9/15/2017 15:22
CA-2014-109890,OFF-BI-10002353,108.08,7,0,1.0269,PS-18970,Standard Class,delivered,4/11/2018 8:22,4/20/2018 15:58
CA-2017-135279,OFF-BI-10004141,9.54,3,0,219.4514,EH-13945,First Class,delivered,12/6/2017 13:07,12/18/2017 21:09
CA-2016-162355,OFF-AR-10001954,11.736,3,0.2,8.7906,PO-19180,Second Class,delivered,1/31/2018 15:13,2/7/2018 21:49
CA-2015-161830,OFF-BI-10001071,447.86,7,0,68.8464,JM-15250,Second Class,delivered,8/8/2018 12:58,8/15/2018 16:43
US-2017-114356,OFF-PA-10003022,17.94,3,0,92.2368,EG-13900,Standard Class,delivered,6/28/2018 13:32,7/4/2018 17:37
CA-2016-108987,OFF-AP-10001293,245.88,6,0,50.098,AS-10225,Second Class,delivered,6/15/2018 20:16,6/26/2018 19:14
CA-2016-169943,OFF-PA-10001815,192.16,4,0,180.7659,DP-13165,Standard Class,delivered,9/15/2017 8:28,9/29/2017 18:51
CA-2017-117933,FUR-CH-10001215,801.568,2,0.2,-99.6219,TB-21055,Standard Class,delivered,4/30/2018 11:18,5/2/2018 20:24
CA-2014-127523,OFF-PA-10000100,368.91,9,0,7.3528,DK-12985,Standard Class,delivered,12/1/2017 12:43,12/15/2017 15:25
CA-2017-144638,FUR-CH-10002880,885.528,9,0.2,196.5036,KH-16630,Standard Class,delivered,4/10/2018 10:53,4/24/2018 15:37
US-2016-169040,FUR-FU-10004712,28.28,2,0,5.0232,TB-21595,Standard Class,delivered,10/19/2017 21:56,11/8/2017 11:07
CA-2014-118339,OFF-SU-10000151,4912.59,3,0,86.3856,DP-13165,Standard Class,delivered,8/8/2018 21:52,8/17/2018 11:18
CA-2016-138478,OFF-BI-10000136,14.352,3,0.2,11.1176,NG-18355,Second Class,delivered,3/23/2017 15:29,3/31/2017 20:20
US-2017-106145,TEC-AC-10003610,179.97,3,0,11.7782,SC-20695,Same Day,delivered,11/21/2017 20:27,12/4/2017 23:59
CA-2016-158617,OFF-ST-10001837,42.76,1,0,13.4512,AJ-10780,Standard Class,delivered,4/9/2017 16:59,4/18/2017 14:51
CA-2017-148320,OFF-BI-10002414,25.06,2,0,1.6176,RA-19285,Standard Class,delivered,7/21/2017 9:28,8/2/2017 19:09
CA-2017-139913,OFF-PA-10001790,38.432,1,0.2,2.0394,AJ-10795,Standard Class,delivered,8/7/2018 17:27,8/14/2018 21:28
CA-2014-124807,OFF-ST-10001590,21.568,2,0.2,1.3622,JM-15250,Second Class,delivered,4/14/2018 20:26,5/10/2018 21:13
CA-2017-100384,TEC-AC-10003657,81.576,3,0.2,23.9688,NF-18385,Standard Class,delivered,2/14/2018 22:40,2/26/2018 23:59
CA-2016-165330,OFF-BI-10004876,2.78,1,0,22.2,FP-14320,Same Day,delivered,7/15/2018 0:25,7/24/2018 2:32
CA-2014-164210,OFF-ST-10003123,99.87,3,0,9.63,SC-20050,Second Class,delivered,3/9/2018 16:13,3/19/2018 19:38
CA-2017-160423,OFF-LA-10003498,44.4,3,0,22.0472,RP-19390,Standard Class,delivered,4/25/2018 9:18,4/26/2018 13:43
CA-2015-122168,OFF-PA-10004947,21.4,5,0,124.7808,TW-21025,Standard Class,delivered,8/11/2018 21:27,8/14/2018 23:03
CA-2017-144036,FUR-FU-10003799,71.12,4,0,4.89,SF-20065,Standard Class,delivered,2/8/2018 12:48,3/14/2018 19:48
US-2016-153815,TEC-PH-10000673,259.96,4,0,7.56,DW-13480,First Class,delivered,6/7/2017 18:02,6/24/2017 10:03
CA-2017-163020,OFF-EN-10002621,9.78,1,0,10.4148,LH-17155,Standard Class,delivered,6/13/2018 22:04,6/25/2018 17:13
US-2016-157728,OFF-BI-10004528,24.192,9,0.2,28.1718,SK-19990,Standard Class,delivered,3/5/2017 17:16,3/10/2017 6:05
CA-2015-105725,FUR-FU-10001889,31.56,3,0,22.2264,TD-20995,Standard Class,delivered,7/11/2017 19:00,7/25/2017 18:38
CA-2015-135251,OFF-PA-10000157,59.94,3,0,12.672,TS-21610,Standard Class,delivered,2/13/2018 19:06,3/19/2018 12:29
CA-2016-169824,OFF-PA-10002764,45.36,4,0,19.872,PB-19105,Standard Class,delivered,3/26/2017 20:25,4/7/2017 16:50
US-2015-157014,OFF-PA-10000143,26.4,5,0,1.017,DP-13000,Second Class,delivered,3/6/2017 19:45,3/13/2017 16:58
CA-2017-154137,OFF-LA-10000414,41.4,4,0,9.264,MC-17845,Standard Class,delivered,10/1/2017 20:41,10/8/2017 17:10
CA-2014-131800,TEC-AC-10003441,16.95,1,0,26.865,BM-11650,Standard Class,delivered,9/13/2017 19:58,9/22/2017 21:24
CA-2016-109827,OFF-BI-10002353,24.704,2,0.2,5.6628,JD-15895,Standard Class,delivered,6/20/2018 15:33,6/30/2018 0:47
CA-2014-111934,OFF-AP-10001303,59.7,3,0,33.8598,SJ-20500,First Class,delivered,8/7/2017 9:55,8/17/2017 18:09
CA-2016-145583,FUR-FU-10003026,14.52,3,0,13.0284,FA-14230,Standard Class,delivered,7/24/2018 12:45,7/30/2018 16:56
CA-2016-145898,OFF-BI-10000632,104.184,3,0.2,6.63,JK-15730,Same Day,delivered,4/19/2018 14:23,5/4/2018 17:48
CA-2017-139787,OFF-ST-10001328,46.53,3,0,1.043,CP-12340,Standard Class,delivered,6/15/2017 13:24,6/29/2017 10:42
CA-2016-160479,OFF-SU-10004661,25.5,3,0,41.2237,BD-11725,Standard Class,delivered,7/31/2018 13:52,8/7/2018 22:32
CA-2015-105221,OFF-ST-10000617,14.9,5,0,8.8784,ER-13855,First Class,delivered,1/10/2018 11:04,1/16/2018 18:21
CA-2017-121125,OFF-LA-10002762,87.71,7,0,27.434,KB-16240,Standard Class,delivered,5/29/2018 20:27,6/13/2018 0:03
CA-2016-126809,FUR-CH-10001973,199.764,2,0.1,158.5764,PF-19165,Standard Class,delivered,4/22/2018 21:48,5/8/2018 20:28
CA-2014-149244,OFF-ST-10003058,94.6,4,0,-25.049,LS-17245,Standard Class,delivered,1/23/2018 11:26,2/7/2018 18:58
CA-2014-103940,FUR-BO-10004834,4228.704,6,0.2,58.7916,DP-13165,Standard Class,delivered,7/19/2018 16:55,7/23/2018 18:51
US-2015-142020,FUR-BO-10002213,2003.92,5,0.2,217.767,DB-13615,Second Class,delivered,1/23/2018 9:26,1/29/2018 20:27
CA-2016-120005,TEC-PH-10002170,209.97,3,0,53.2608,DS-13030,Same Day,delivered,6/4/2018 15:52,6/6/2018 18:14
US-2016-155103,TEC-AC-10003033,659.9,2,0,1.356,AS-10285,Standard Class,delivered,7/27/2017 10:21,8/7/2017 18:36
CA-2016-145548,OFF-PA-10004071,110.96,2,0,-120.0508,PF-19165,Standard Class,delivered,7/26/2018 14:15,8/6/2018 17:08
CA-2016-165316,TEC-PH-10000169,67.8,4,0,6.6584,AG-10525,Standard Class,delivered,2/17/2018 21:28,3/1/2018 2:05
CA-2015-116841,FUR-TA-10002958,313.176,2,0.4,362.835,DO-13435,Standard Class,delivered,4/23/2018 20:37,4/27/2018 19:47
US-2017-115595,OFF-AR-10001177,22.96,7,0,3.4357,GA-14725,First Class,delivered,6/24/2018 21:35,6/26/2018 19:31
US-2017-116491,TEC-AC-10004975,1099.5,10,0,3.9248,PS-18970,First Class,delivered,7/12/2017 13:39,7/24/2017 17:27
CA-2014-153850,OFF-LA-10000240,7.31,1,0,-45.3492,DJ-13630,Standard Class,delivered,6/29/2018 9:15,7/11/2018 19:35
US-2014-140452,FUR-FU-10002107,8.92,4,0,5.4432,DK-13225,Standard Class,delivered,8/23/2017 11:36,8/29/2017 23:03
CA-2016-144764,FUR-BO-10001519,87.21,3,0.5,-113.998,TH-21550,Standard Class,delivered,5/9/2018 19:36,5/24/2018 21:59
US-2017-107979,OFF-PA-10004100,15.552,3,0.2,1.0044,SF-20065,Standard Class,delivered,9/1/2017 15:33,9/15/2017 23:27
CA-2016-155138,TEC-PH-10001363,683.988,2,0.4,4.8231,CG-12520,Standard Class,delivered,12/8/2017 11:23,1/15/2018 23:51
CA-2016-166282,OFF-ST-10004835,13.392,3,0.2,85.787,RB-19570,Standard Class,delivered,6/18/2018 18:55,7/13/2018 12:06
CA-2017-126067,TEC-AC-10002018,16.776,3,0.2,8.636,EH-13945,Standard Class,delivered,2/13/2018 0:21,3/5/2018 22:28
CA-2016-166674,TEC-AC-10003033,527.92,2,0.2,19.9665,SF-20065,Second Class,delivered,9/26/2017 15:15,9/29/2017 12:21
CA-2015-147816,FUR-FU-10000221,25.4,5,0,8.997,JG-15115,Second Class,delivered,6/8/2017 0:06,6/27/2017 11:27
CA-2016-128412,TEC-PH-10001198,177.48,3,0.2,9.5992,BP-11185,Standard Class,delivered,2/8/2018 0:34,3/1/2018 14:08
CA-2017-116498,TEC-PH-10002564,71.976,3,0.2,4.2952,DB-13615,Standard Class,delivered,6/23/2018 23:22,7/3/2018 17:17
CA-2016-110254,TEC-PH-10003811,95.992,1,0.2,130.752,LA-16780,Standard Class,delivered,1/22/2018 15:54,2/1/2018 10:57
CA-2017-155292,OFF-LA-10004178,13.216,4,0.2,1.5876,SP-20650,First Class,delivered,7/31/2018 15:48,8/6/2018 21:46
CA-2015-104486,TEC-AC-10001465,435.84,12,0,18.4772,RD-19810,Standard Class,delivered,12/6/2017 21:43,12/19/2017 17:32
CA-2017-165687,OFF-AR-10000940,5.88,2,0,2.6376,KB-16600,Standard Class,delivered,3/20/2017 10:24,3/28/2017 15:09
US-2014-140452,TEC-PH-10001700,211.168,4,0.2,30.432,DK-13225,Standard Class,delivered,8/23/2017 11:36,8/29/2017 23:03
CA-2014-148950,FUR-FU-10000771,6.28,1,0,12.4416,AM-10360,Standard Class,delivered,1/31/2018 22:18,2/7/2018 15:09
CA-2016-156503,TEC-AC-10002399,95.1,5,0,13.1868,MP-17965,Standard Class,delivered,4/1/2018 18:27,4/5/2018 17:18
US-2017-116897,OFF-PA-10004983,25.92,4,0,12.691,BD-11725,First Class,delivered,5/14/2018 11:40,5/18/2018 12:46
CA-2017-125451,OFF-ST-10004258,48.84,4,0,19.6328,BB-10990,First Class,delivered,11/7/2017 8:48,11/22/2017 1:45
CA-2017-126956,OFF-BI-10004040,25.9,5,0,125.9874,TB-21595,Standard Class,unavailable,7/18/2017 23:36,
CA-2017-140186,OFF-EN-10003862,42.68,4,0,78.672,PS-18970,First Class,delivered,8/14/2018 17:13,8/29/2018 15:06
CA-2014-113929,TEC-AC-10004571,299.97,3,0,112.4928,JD-16060,Standard Class,delivered,5/27/2018 18:02,6/11/2018 19:31
CA-2016-144911,OFF-AP-10000891,262.24,2,0,7.2576,YC-21895,First Class,delivered,2/19/2018 10:15,3/10/2018 0:03
CA-2017-161053,OFF-BI-10002026,234.36,6,0,2.94,AS-10225,First Class,delivered,1/30/2017 15:44,2/13/2017 18:25
CA-2016-130442,OFF-PA-10001826,20.736,4,0.2,7.7896,AR-10405,First Class,delivered,7/10/2018 18:54,7/20/2018 16:04
CA-2015-138954,OFF-AR-10001231,10.5,5,0,-250.5408,KD-16345,First Class,delivered,8/22/2018 20:16,8/30/2018 22:32
CA-2017-148985,FUR-FU-10000409,23.968,2,0.2,6.7655,CP-12340,Second Class,delivered,4/11/2018 16:10,4/25/2018 22:05
US-2016-139262,FUR-BO-10002545,521.96,4,0.5,40.274,FM-14290,Standard Class,delivered,4/28/2017 9:42,5/11/2017 7:37
CA-2014-107454,OFF-ST-10002756,676.55,5,0,14.9744,SP-20545,Standard Class,delivered,1/19/2018 23:31,1/31/2018 14:28
US-2014-148838,OFF-AP-10003842,154.9,5,0,77.0352,JM-15250,Standard Class,delivered,6/16/2017 14:48,6/27/2017 18:13
CA-2017-101483,OFF-EN-10004459,30.56,4,0,6.5472,AS-10225,Second Class,delivered,3/14/2018 14:55,3/21/2018 14:02
CA-2016-132409,FUR-CH-10003746,770.352,3,0.2,57.5928,DK-13090,Standard Class,delivered,1/16/2018 14:09,1/29/2018 19:28
CA-2015-164336,FUR-FU-10003142,21.12,4,0,2.0228,MG-17680,Standard Class,delivered,1/29/2017 14:57,2/8/2017 15:32
CA-2014-127159,TEC-PH-10001425,575.928,9,0.2,55.764,VW-21775,First Class,delivered,4/12/2018 9:28,4/24/2018 16:46
CA-2014-157644,OFF-AP-10001626,7.78,2,0,5.166,AT-10735,First Class,delivered,12/3/2017 14:41,12/12/2017 1:49
CA-2017-120719,OFF-PA-10003625,123.92,4,0,63.4368,BD-11320,First Class,delivered,1/22/2018 17:08,3/29/2018 22:22
CA-2015-160472,OFF-SU-10004768,17.22,3,0,10.788,TH-21235,Second Class,delivered,1/19/2018 16:33,2/2/2018 13:09
CA-2017-159464,OFF-ST-10000777,226.56,6,0,40.1702,CS-11950,First Class,delivered,1/8/2018 12:08,1/22/2018 15:35
CA-2014-140396,TEC-PH-10003171,107.88,3,0.2,50.328,DR-12880,Standard Class,delivered,7/27/2018 19:38,8/4/2018 13:12
CA-2017-109960,OFF-PA-10001033,81.98,2,0,3.1552,LC-16930,Second Class,delivered,11/24/2017 19:34,12/7/2017 17:32
CA-2016-101161,OFF-PA-10000418,104.85,1,0,9.7608,ES-14080,Standard Class,delivered,11/25/2017 23:37,1/24/2018 19:18
CA-2016-150350,OFF-BI-10001982,8.704,2,0.2,15.4872,MA-17560,Standard Class,delivered,9/5/2017 21:30,9/11/2017 17:50
CA-2014-104976,OFF-PA-10002230,19.92,4,0,30.098,JE-15745,Standard Class,delivered,3/26/2018 23:13,4/22/2018 12:22
CA-2014-139598,FUR-FU-10003577,43.02,3,0,124.488,JS-15595,Standard Class,delivered,7/3/2018 10:30,7/4/2018 22:42
CA-2015-103716,FUR-BO-10001811,240.784,1,0.2,-67.851,DJ-13630,Standard Class,delivered,11/26/2017 15:51,11/30/2017 1:14
CA-2016-117583,OFF-AP-10003779,414.96,2,0,93.6988,GB-14530,First Class,delivered,3/5/2018 15:56,4/7/2018 19:41
US-2017-108063,OFF-ST-10000676,387.72,5,0.2,6.2376,CB-12025,First Class,delivered,3/3/2017 18:23,3/14/2017 10:19
CA-2015-133242,OFF-ST-10001496,360.38,2,0,34.5,DS-13180,Standard Class,delivered,8/6/2018 8:44,8/14/2018 10:10
CA-2017-104220,OFF-PA-10003673,13.56,2,0,111.774,ER-13855,Standard Class,delivered,9/24/2017 20:25,10/5/2017 21:42
CA-2016-101938,TEC-PH-10004614,552,10,0.2,15.3888,OT-18730,Standard Class,delivered,5/24/2018 15:25,6/4/2018 21:24
US-2017-158526,FUR-TA-10001039,429.9,5,0,45.3488,DS-13030,Second Class,delivered,11/30/2017 18:36,12/22/2017 15:55
CA-2017-133263,OFF-BI-10000474,32.06,2,0,5.7594,AR-10825,Second Class,delivered,9/29/2017 16:22,10/6/2017 20:15
CA-2015-145394,FUR-CH-10004698,161.96,2,0,6.3504,JH-15985,Standard Class,delivered,2/18/2018 6:58,2/22/2018 19:13
CA-2017-112774,OFF-ST-10003327,19.86,2,0,6.42,SK-19990,First Class,delivered,6/28/2018 0:27,7/5/2018 22:17
CA-2017-108294,OFF-PA-10000232,12.96,2,0,76.0878,HP-14815,Same Day,delivered,8/15/2018 19:52,8/22/2018 21:58
CA-2017-160724,OFF-PA-10003657,20.544,6,0.2,35.6776,GD-14590,Standard Class,delivered,5/18/2018 13:22,6/5/2018 17:41
CA-2014-163650,FUR-FU-10001185,185.58,6,0,0.8792,EB-13840,First Class,delivered,7/27/2017 23:21,8/4/2017 18:04
CA-2017-164756,OFF-BI-10003007,77.56,2,0,120.5106,CA-12265,Standard Class,delivered,1/15/2018 20:07,1/26/2018 23:48
CA-2015-127173,OFF-ST-10002485,87.92,4,0,4.042,SS-20140,Standard Class,delivered,2/4/2018 1:43,2/19/2018 21:33
CA-2015-131128,OFF-PA-10001033,245.94,6,0,126.225,CS-12250,First Class,delivered,2/12/2018 20:06,3/2/2018 1:19
CA-2014-101833,OFF-BI-10000404,8.6,1,0,884.058,SC-20050,Second Class,delivered,3/12/2018 9:04,4/3/2018 22:40
